MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
3.7628,36.0,8.9754,2.7952,69,2.2445,39.1751,-116.9662,2.649
3.2618,33.2,10.9108,1.8215,1099,2.202,41.9993,-118.1031,3.191
2.2616,43.4,8.1341,1.2935,2120,3.7901,36.6353,-116.7948,2.682
9.1151,9.7,4.1244,0.8185,367,1.9485,36.5669,-121.7345,4.421
4.904,45.6,3.6374,0.9267,2182,1.7918,40.5046,-117.2045,3.344
5.4322,19.4,4.5707,1.4811,440,2.5061,40.1523,-120.1968,3.237
3.3026,13.3,3.9404,1.3145,616,1.7838,39.4452,-115.742,2.401
5.4737,40.4,11.4456,2.7547,855,2.6054,36.9007,-116.1487,4.455
3.5795,14.7,7.2587,1.946,2623,2.8662,35.5774,-122.2807,1.999
2.0961,45.0,6.3546,2.1274,98,4.4904,38.2829,-122.5695,1.941
3.5205,1.8,6.8298,2.0815,1324,1.3097,40.8241,-116.9638,3.102
11.7984,18.9,8.5713,2.3521,911,5.6583,40.8959,-118.72,5.0
3.1351,38.5,6.3425,1.2621,1204,1.9584,33.5307,-118.6493,2.376
6.6135,36.1,4.5886,1.1202,596,5.8183,36.5693,-116.5986,3.897
6.2587,1.0,6.6647,2.1448,486,2.0772,36.9149,-115.5228,3.728
4.031,20.0,6.6424,1.4093,5294,2.2494,41.7873,-121.9909,2.373
8.6689,7.4,3.1681,0.5672,358,3.7132,38.941,-118.6668,4.491
0.5939,29.7,12.9398,2.3406,679,1.2638,36.3688,-115.796,2.833
0.7517,28.6,3.8752,1.18,5189,1.6314,32.7475,-115.3357,1.517
9.111,25.0,9.179,1.6796,1735,1.3465,37.8712,-121.4822,4.28
1.7277,26.7,4.6449,0.7385,125,3.9498,33.4127,-123.4064,1.448
2.9395,14.8,7.8737,2.5262,210,3.0044,40.4273,-122.0554,2.334
9.2572,19.2,5.0608,1.7044,1805,4.0107,39.6489,-114.5723,4.669
3.126,40.8,2.7807,0.9656,724,2.5649,36.8748,-119.644,3.306
8.8705,22.1,7.5964,1.6948,8657,1.4922,36.5775,-120.105,4.89
2.0714,21.1,8.9295,2.9636,812,2.407,41.0247,-124.3626,1.684
4.1834,41.7,4.9389,0.8932,1434,2.2156,35.2404,-123.9643,2.457
2.8312,13.9,6.981,2.4334,991,1.6656,34.8657,-117.4787,2.919
7.7171,45.8,3.754,0.5759,2423,2.6468,41.4224,-118.3068,4.745
2.2634,46.8,5.0795,1.1138,5817,2.7,40.1878,-118.457,1.788
1.384,15.8,7.7178,2.3071,920,2.7235,40.2959,-123.3416,1.022
1.9595,39.0,5.7713,1.5604,3241,3.1417,34.3543,-120.8034,1.527
2.0213,2.1,6.0786,1.3978,1433,2.2331,33.8613,-115.9702,2.026
1.7281,29.2,7.4688,1.2363,904,3.3026,32.7473,-122.6634,0.992
1.6785,15.9,9.7264,3.3109,718,1.8328,34.7519,-115.2318,2.677
5.9608,34.1,7.7886,2.4986,193,3.3982,39.8548,-123.2245,2.99
7.2825,31.8,5.6559,0.9338,4086,3.2247,34.7804,-122.7239,3.389
3.5764,24.7,4.924,1.4797,762,4.4354,39.4265,-119.4836,2.56
1.7278,14.9,5.3485,0.9805,252,3.3695,34.8931,-114.5744,2.457
1.8061,39.0,2.9637,1.0157,397,3.0143,36.2553,-121.0397,2.631
0.637,27.6,5.5134,0.9003,226,4.0568,41.84,-117.5887,1.698
3.5459,19.5,3.1332,0.585,1216,2.3558,34.8257,-118.319,2.565
1.6855,21.8,4.2647,1.2988,3019,1.3288,36.0755,-122.929,2.061
7.6123,26.9,6.6865,1.0258,356,3.3902,35.3603,-121.8942,3.829
1.036,26.8,4.2316,1.3764,220,1.517,33.5414,-114.7334,1.746
1.7956,31.7,8.7023,1.7597,77,3.5877,37.154,-122.5593,1.909
2.5424,39.5,4.8737,1.5705,225,1.1905,36.0976,-117.2024,2.946
3.7647,40.6,8.0178,1.959,208,3.8286,39.1014,-114.3707,3.641
9.6029,25.3,4.4349,0.7156,4286,5.5077,40.2671,-123.2452,4.01
1.0415,33.1,4.7447,1.2242,147,2.7235,37.6704,-120.3086,1.367
2.2004,25.6,7.8565,2.3126,1118,1.9376,32.8059,-122.1487,1.633
1.0003,42.6,4.6142,1.1861,987,2.427,38.3798,-122.1736,1.373
4.7255,26.4,5.7537,1.8993,608,3.227,33.0262,-123.2506,2.74
1.7284,29.5,4.1788,1.2561,444,3.0768,38.3554,-117.6797,2.58
2.5287,27.7,1.9787,0.5,4049,1.6131,39.0078,-116.6634,2.476
2.4095,33.5,3.9009,0.6211,975,4.7091,34.3788,-117.3937,1.63
2.9488,35.6,8.8894,1.9765,166,1.7326,40.2838,-114.7911,2.688
2.4366,44.6,5.6644,1.6473,480,1.6416,41.1553,-122.9704,1.984
1.3769,42.5,7.0814,2.2761,591,1.8741,40.2243,-121.1416,1.246
2.8847,28.5,7.1843,2.3143,339,2.7465,35.3985,-120.882,2.038
1.5588,27.5,6.7643,1.1065,701,2.712,38.0731,-122.0631,2.287
4.8076,25.3,9.3754,2.9163,1534,2.2329,41.1907,-123.0068,2.918
2.8298,40.1,4.3606,0.9051,790,3.1633,35.5463,-119.3896,2.082
1.3128,30.9,8.9718,2.9937,1310,2.2083,40.2903,-115.7384,2.638
14.6555,52.0,6.4774,1.6147,1173,2.3052,32.59,-114.4773,5.0
8.6815,27.2,5.9191,1.0671,1452,2.0468,32.5346,-123.1419,3.399
15.0,46.3,2.1763,0.7586,3028,2.7186,39.7173,-115.8568,5.0
2.1382,46.4,5.8166,1.1103,309,1.8079,39.7338,-115.8419,2.69
1.5149,46.0,7.1495,1.4638,123,2.1923,39.9953,-120.4157,2.025
4.7805,24.0,5.4365,1.3901,1316,2.9439,41.3353,-123.3447,2.771
5.9039,27.0,8.1678,1.2685,5179,4.3914,33.6201,-114.1049,4.086
3.1196,26.1,8.3162,2.6217,760,1.0,34.7039,-117.6163,2.323
0.6234,45.7,4.4306,1.0651,227,2.4983,41.0854,-114.1869,2.131
1.3678,22.6,5.1746,1.1395,1051,2.522,34.1837,-119.4216,2.861
3.6537,21.1,4.4541,1.0601,131,1.631,38.9812,-120.3505,1.833
1.7124,36.3,4.1842,1.4387,761,1.7798,37.5394,-121.9046,1.767
1.0455,12.1,5.1539,1.2808,100,1.5234,33.2903,-114.1725,2.25
2.2697,37.2,5.4401,1.6352,363,3.7776,35.21,-121.8408,1.939
0.5,14.3,2.1465,0.5,6300,1.2024,37.4435,-124.2505,1.086
1.7819,23.1,4.8757,1.4681,186,1.5804,40.5973,-119.1191,2.215
2.0173,41.9,5.824,0.9841,1065,1.748,39.2216,-120.541,2.109
3.378,21.3,5.2168,1.6106,1264,1.8326,38.4079,-121.7555,2.637
3.9882,31.7,4.815,1.6067,244,2.3109,37.2123,-117.8366,3.11
3.541,42.5,3.3057,0.6505,3411,1.8954,35.3375,-120.6752,2.273
5.0941,14.3,2.9373,0.6034,383,2.2878,33.6328,-120.2764,2.758
2.4167,30.1,4.0035,1.2475,692,1.4704,36.3862,-124.258,1.801
0.9813,35.8,2.3991,0.7364,626,1.2375,32.7709,-118.3148,0.875
2.8037,11.0,4.8683,1.5024,1425,2.5791,34.505,-123.2183,1.717
1.4728,15.5,3.537,1.1021,8316,3.7866,36.6086,-122.255,2.005
1.0515,47.4,5.3691,1.1762,274,2.468,36.4767,-116.9703,1.983
4.0768,14.2,3.9575,1.3458,959,2.2914,32.9208,-121.211,2.297
1.011,23.8,2.2752,0.7501,2242,2.3119,38.0961,-122.7863,1.015
4.3761,3.8,3.345,0.5872,236,2.0325,37.722,-118.437,3.036
1.1002,18.6,5.3363,0.8455,472,4.0831,33.242,-122.2435,1.687
2.218,37.3,6.7657,2.257,1627,4.3035,41.46,-121.6547,2.224
1.8316,39.5,4.44,0.8568,347,3.9361,33.4441,-117.9759,1.868
6.0245,37.5,5.4776,1.6336,405,4.6908,40.6209,-116.7315,4.228
4.1208,27.6,4.6027,1.3,38,3.1588,32.5029,-116.7336,2.399
1.5266,15.1,4.5429,1.3401,299,2.7036,40.8817,-119.4364,1.473
2.4344,33.0,3.5805,0.9795,117,2.1944,32.6873,-119.7299,1.883
6.8936,22.7,4.8907,1.0137,649,2.6171,39.6992,-116.2297,4.317
7.73,8.7,3.8759,1.0419,78,2.5323,35.9361,-122.4731,3.502
1.0427,28.3,8.5935,2.2033,429,4.1637,39.5131,-122.9019,1.464
6.8301,43.2,3.7807,0.7987,779,3.0837,36.3166,-117.5207,4.21
6.4737,41.3,5.3147,1.1672,548,4.5736,33.1736,-120.2002,3.121
3.0803,42.1,3.2332,0.9035,1262,1.697,39.7913,-117.045,2.448
2.551,31.6,4.5732,1.4504,1150,5.6071,33.1769,-121.8057,2.1
1.8491,16.8,3.3067,0.889,145,2.2425,41.2601,-121.0888,1.852
1.1305,35.0,3.9436,0.9367,652,4.7754,32.9843,-115.0849,1.734
3.4462,29.8,7.3162,1.2768,79,2.1452,37.0536,-120.0726,2.787
2.4132,24.9,4.8641,0.7472,552,3.0255,39.3688,-118.295,2.398
3.6856,36.0,6.8994,1.156,285,2.3232,36.2358,-123.3798,2.004
3.7478,33.5,4.5525,0.7449,467,2.7583,34.5637,-122.6223,2.014
15.0,20.6,6.6453,1.2157,485,2.8644,39.7114,-124.1232,5.0
6.2819,20.0,6.8708,2.2726,1063,2.231,39.9508,-120.0441,4.247
3.9862,14.2,6.5869,1.1866,628,1.6841,41.2656,-114.1163,3.864
0.609,31.1,7.2453,1.3668,354,3.1378,36.0736,-115.3243,2.613
3.5773,38.9,6.0205,1.6409,81,3.8429,37.3094,-117.8545,2.757
8.2284,20.9,4.1739,1.0759,1260,2.0707,35.9497,-115.4585,5.0
2.016,15.2,2.8111,0.8919,180,2.1516,34.9423,-118.2612,2.053
12.5972,34.0,3.6528,0.7157,131,3.6078,39.6348,-120.6279,5.0
3.9777,46.9,5.793,1.429,217,2.6276,35.7267,-122.6778,2.294
3.3407,51.9,7.7295,1.3281,1554,2.5546,36.5674,-117.643,3.09
1.3586,46.2,6.0236,1.6109,567,5.7781,36.3349,-122.473,1.551
7.788,27.4,4.3726,1.1826,1197,1.2771,39.2703,-120.117,4.252
1.5198,17.2,4.1768,1.3347,219,1.7879,41.2191,-115.8291,1.449
1.8311,35.3,5.0224,1.0851,516,3.1017,38.8342,-123.1431,1.487
0.7285,27.2,6.3141,1.3233,4388,2.0851,36.98,-123.1453,0.985
5.0902,25.6,5.0244,1.7106,475,1.889,39.9024,-122.1438,3.026
4.1016,50.8,4.0552,0.9733,228,1.0893,38.5892,-118.7049,3.663
2.7378,44.6,3.5267,0.733,379,1.6659,33.0758,-121.8569,1.718
4.5639,35.6,3.7195,1.0088,1100,1.7646,33.4088,-119.2164,2.783
4.2725,26.8,3.7507,0.67,2745,2.2349,32.8602,-121.3292,1.892
2.1046,28.1,4.8274,1.097,59,3.2077,36.8398,-119.1845,2.205
1.5693,9.5,3.5835,0.8665,528,2.774,40.3456,-121.5849,1.367
0.8182,40.6,3.9595,1.2935,356,4.1716,35.4743,-114.2099,2.044
2.4004,43.6,6.5161,1.9245,469,2.2448,36.1495,-119.3265,3.418
1.088,18.8,6.2637,1.4296,267,3.0126,41.14,-116.6917,1.602
3.0461,20.5,9.7625,2.3727,258,2.2995,40.4506,-117.1443,2.561
2.4296,39.7,5.676,1.921,194,1.591,38.818,-119.3491,2.195
2.0515,24.1,2.821,0.8954,273,3.8274,35.0346,-121.9919,1.489
5.6551,41.6,2.6744,0.5,536,1.6766,33.6119,-119.1375,2.991
1.3628,18.6,5.2108,1.1555,558,3.5165,32.6526,-117.3498,1.99
0.7456,24.3,4.8585,1.1787,1087,2.4282,33.5166,-119.6708,1.58
2.3215,34.2,4.4816,0.8531,769,3.0878,35.2797,-123.6398,1.449
1.6194,24.1,3.0886,0.5429,731,2.2425,37.742,-124.3112,0.996
2.9597,23.4,3.3718,0.7199,1482,2.9495,33.108,-121.0573,2.205
1.434,23.2,7.6157,2.1503,205,3.7091,33.7942,-122.9226,0.732
3.6487,36.3,7.4485,2.5456,349,2.4809,34.2203,-114.985,3.352
1.3757,39.6,5.5063,1.9,411,3.4356,38.5038,-122.6538,1.738
1.3653,33.9,6.3558,2.0667,588,2.4066,38.35,-120.36,1.657
4.185,19.6,3.1304,0.9146,1538,5.9937,37.7323,-117.0232,2.35
2.6313,44.4,5.6216,0.9274,793,2.1221,34.8798,-115.9381,3.079
1.1842,31.1,3.8196,0.5851,2017,2.2293,36.0256,-119.484,1.912
1.3962,40.6,8.1485,1.261,3090,3.0703,33.4186,-122.5981,0.774
2.0939,12.5,6.0103,1.0216,421,2.9249,34.6514,-121.6556,1.376
1.2213,42.0,2.6669,0.6473,116,2.0503,41.0282,-120.1008,1.394
2.2221,23.5,3.0382,0.5,2196,2.5235,41.8071,-120.6718,2.542
2.2775,22.7,4.7932,1.0596,531,2.6121,38.6528,-120.8389,3.048
1.4305,32.9,3.4439,1.1723,510,4.4563,41.2098,-123.1155,1.063
4.2846,3.4,7.7401,2.0295,1256,1.6804,38.606,-114.9102,3.156
1.3307,32.2,2.359,0.6397,587,3.0218,32.8154,-124.1876,0.546
6.5011,24.7,4.816,1.1949,597,3.7549,41.9692,-119.88,3.388
2.3328,45.0,2.6271,0.9099,661,2.1358,33.44,-114.2066,2.965
1.713,31.3,4.2577,0.7809,258,4.5369,38.9851,-117.5729,1.78
3.9652,16.1,3.0154,1.0407,299,1.86,34.9019,-120.7682,2.682
2.7846,18.4,4.8161,1.1723,1860,4.0398,36.2238,-122.966,2.181
4.6271,1.0,3.4353,1.1511,1901,5.3755,38.6364,-114.3793,3.683
0.6698,52.0,3.754,1.0441,691,5.3402,36.6466,-124.3531,1.086
3.9032,1.0,7.58,1.444,529,2.313,34.8802,-117.3454,2.417
1.8899,21.5,4.1402,1.2802,1264,2.4817,35.6772,-115.2586,2.339
2.7907,36.9,1.6562,0.5,502,2.1403,35.7447,-124.2358,1.933
2.5556,45.6,4.6341,1.4476,774,3.1792,41.6136,-116.8857,2.398
6.9771,49.7,8.7198,1.3693,4372,3.2503,40.0868,-114.0122,4.806
0.7391,26.8,5.7194,1.0212,2986,2.3208,36.8562,-117.7838,2.413
8.4137,34.0,7.1667,1.5897,192,3.9908,34.3983,-120.1459,4.334
4.4572,24.3,3.8792,0.6324,787,2.4328,40.2047,-115.3188,3.038
3.0237,9.3,6.39,2.0044,210,3.1963,33.9932,-118.6811,2.609
0.9965,15.5,4.1234,0.9908,1357,2.2372,34.4994,-116.6309,1.816
0.8433,7.4,5.628,1.5408,245,2.4065,35.9771,-118.3283,1.719
1.8355,31.8,7.9163,1.3477,3253,1.6323,40.8633,-124.0979,1.215
4.24,23.9,3.2221,0.5,195,2.67,33.752,-122.262,1.944
2.7069,25.8,2.4136,0.8357,230,3.5932,33.6612,-123.673,1.651
4.0746,36.1,4.1855,0.7486,180,5.941,37.1928,-123.3798,2.722
0.9759,31.0,5.6501,1.7854,355,1.5353,35.1259,-124.3382,1.154
2.8041,35.9,9.5723,2.6624,982,1.3579,37.9029,-120.0778,3.542
5.8519,49.7,5.1297,1.5958,1896,2.7954,36.7905,-122.6242,3.47
7.5106,18.5,6.3637,1.7212,281,1.9177,36.6321,-115.5152,4.473
1.13,5.5,3.7642,0.8575,1431,4.0944,33.5637,-116.6246,1.143
2.1248,21.0,3.8066,0.9736,470,2.2448,33.84,-118.4816,2.141
2.1414,25.5,5.6896,1.4616,165,2.1204,40.3002,-119.3653,2.31
1.7534,33.2,9.3479,1.7357,1735,2.3083,40.9159,-121.8134,2.028
5.1317,36.7,5.001,1.3894,468,3.3241,34.7295,-119.513,2.995
15.0,15.2,5.5087,1.019,376,2.2864,33.5779,-117.7671,5.0
1.2466,13.4,3.7707,0.9741,3597,1.9916,33.0075,-116.2866,1.544
3.6595,44.4,3.9522,1.1241,1443,1.6595,38.2788,-123.6423,2.35
3.343,31.8,7.7553,2.422,7777,3.1829,39.2959,-117.0611,2.819
3.3936,32.2,2.7671,0.7158,518,3.2616,36.0417,-116.7013,2.621
6.9109,31.2,3.6512,0.9964,888,1.8043,38.9569,-118.6308,4.058
3.53,29.8,4.5011,1.3299,222,1.7199,39.2731,-122.2496,2.677
0.6093,25.3,5.1735,1.1515,1524,2.757,41.3858,-118.8386,1.64
0.9942,19.5,4.7781,0.7614,363,3.1521,33.1163,-119.2216,1.404
1.2881,21.5,6.7956,1.4214,202,2.1627,34.3268,-119.505,1.639
1.6096,52.0,16.1591,2.8064,315,1.547,33.151,-119.6633,1.95
2.4652,49.7,3.2452,0.9801,703,2.2444,40.7459,-123.3363,1.83
2.339,39.1,5.5237,1.7278,8432,1.9935,40.0296,-122.5796,1.943
0.7585,27.2,3.7859,1.3014,768,2.7831,37.9591,-123.478,1.247
0.8815,34.8,7.1815,1.9412,524,1.3815,33.2948,-121.954,1.609
0.6168,10.9,10.3452,2.5372,1379,2.9367,35.0965,-121.7335,1.648
0.9159,40.0,4.8437,1.6381,807,2.0161,35.3283,-121.9267,1.579
5.4402,25.1,7.3999,2.4709,134,2.6811,37.8271,-122.2852,3.026
2.2494,28.2,3.3638,0.9363,878,3.5959,34.9514,-116.7781,1.855
1.3953,29.2,8.2225,2.5059,2406,1.3551,33.1931,-115.9051,1.993
0.7101,25.9,9.8745,1.8736,529,3.8607,39.4422,-121.0654,1.28
1.3378,37.6,4.7004,1.1891,862,2.546,35.3413,-121.2961,1.626
4.158,47.1,6.4772,1.4129,789,2.3501,36.7976,-115.6377,3.441
3.7923,38.3,3.008,0.9466,1909,2.213,33.7128,-117.9488,2.411
2.278,28.8,3.8651,1.2678,408,4.4272,40.1242,-121.4189,1.965
2.2548,15.2,6.1576,1.4178,513,2.1372,37.8726,-117.0071,1.965
0.7867,28.5,12.799,3.1455,833,2.4281,41.0651,-120.8818,1.499
1.579,27.1,2.3922,0.5,384,1.9892,37.207,-118.3412,1.913
4.0105,37.9,5.3524,1.7428,296,2.4879,41.4435,-114.0773,3.723
1.6949,20.3,8.2105,1.4595,1261,2.6499,40.9727,-121.3333,1.64
8.4692,17.3,10.299,3.434,1811,2.8851,37.9764,-114.7295,4.998
6.3211,31.6,4.5718,1.25,356,2.8587,41.372,-121.1331,3.047
1.9785,39.0,8.3167,1.6552,424,1.6763,35.5693,-118.827,2.799
2.2575,29.8,6.6604,1.5667,665,1.1257,35.9736,-119.6702,2.598
12.8861,39.6,10.0817,1.7171,1164,2.5742,32.932,-116.2768,5.0
4.9187,12.7,4.5764,1.2305,468,5.0581,38.0974,-123.8585,2.248
2.8553,33.7,5.1506,1.6039,415,2.1852,39.3583,-117.9152,2.159
3.0956,12.6,3.8667,1.0842,1071,1.7474,39.8484,-116.513,2.723
3.0169,52.0,4.4027,0.8058,233,1.2536,33.9233,-119.5425,2.084
2.6862,44.1,4.3925,1.1439,501,1.4322,36.7195,-123.3944,1.845
1.2844,32.6,3.5758,1.1284,22,2.8907,34.1802,-121.9295,1.7
2.0511,8.8,10.1622,3.2736,713,1.2212,38.7902,-117.3634,2.286
0.9948,11.5,5.0801,1.519,706,3.4954,34.0005,-115.0979,1.68
4.5148,50.7,4.0873,0.9117,810,1.3104,41.0896,-120.0731,3.269
2.4775,14.1,4.2194,1.4595,77,4.2509,34.691,-118.6157,2.796
4.6779,34.0,2.6676,0.8359,314,4.4466,35.2683,-122.102,2.602
1.1139,49.9,6.3253,2.0133,1288,1.5626,40.5836,-120.1718,1.709
7.3556,29.3,3.5059,1.1222,6677,1.2844,36.8554,-120.9637,3.875
6.7423,13.7,3.8762,1.149,1177,3.1827,32.728,-117.617,3.653
0.9029,6.7,7.8067,1.9584,4725,3.2878,37.1986,-114.1607,1.621
1.9077,32.6,3.9964,0.956,2711,2.3815,33.3032,-115.9603,2.423
2.0583,14.8,5.9532,1.7992,886,2.9243,41.8608,-122.4823,1.319
0.9935,28.0,3.9729,0.982,1786,2.1877,38.0871,-118.4344,1.891
2.2662,15.2,4.0404,1.3336,4084,1.4383,34.9371,-123.8027,1.619
4.0175,20.8,3.8505,0.7534,722,2.9738,37.8553,-121.9074,2.194
1.957,21.2,4.6041,1.4083,219,3.1198,33.2302,-122.6917,1.878
0.8195,24.9,2.8418,0.5622,1042,1.9255,40.099,-120.9768,1.049
4.6681,19.1,6.7193,1.6385,530,1.5576,41.2906,-117.3725,3.6
1.5618,31.4,15.2355,2.5455,414,2.3816,40.8072,-119.2564,2.656
1.6814,40.0,6.2848,1.5664,707,1.6308,35.7467,-114.7045,2.924
8.819,23.7,3.4245,0.8748,324,1.2333,35.5948,-122.2661,4.399
3.5882,31.1,6.4902,1.2076,414,2.5866,32.8333,-120.6758,2.289
1.5429,16.8,2.6711,0.5742,379,2.4975,38.6883,-121.0365,1.849
1.1825,9.2,3.6422,0.7008,423,3.3281,37.5816,-122.0224,1.173
5.3448,32.8,4.1569,0.981,412,2.7599,36.8638,-114.0717,3.815
5.0933,38.6,7.5238,2.0884,2654,6.3099,41.1225,-120.4341,2.601
1.9065,5.0,6.5488,1.1684,199,3.2821,34.0948,-114.6247,2.422
1.126,26.9,2.7981,0.6405,1961,2.6694,32.5918,-120.4,0.77
3.5606,33.2,6.8601,1.779,5854,2.7055,33.1965,-122.357,2.187
4.1196,31.5,3.9664,1.2278,248,2.6336,34.622,-123.2483,2.539
2.094,20.9,6.3171,1.734,623,1.6342,32.8162,-115.5166,2.533
1.2558,28.6,3.6559,1.1506,594,2.3392,37.277,-124.163,1.18
2.7658,39.1,4.7476,0.7785,123,3.0696,35.4839,-114.3739,2.67
3.7555,17.7,3.5609,0.6667,1081,5.2018,34.2146,-120.109,2.537
1.9329,46.7,4.7537,1.593,909,3.0012,39.6258,-121.9026,1.595
3.2652,11.3,3.0815,0.8705,2020,1.683,34.4423,-118.0168,2.412
3.4997,38.8,3.5206,0.818,1003,2.2015,39.0322,-123.1044,2.978
6.0607,28.6,3.8409,0.8547,807,3.8111,35.818,-123.7425,2.966
2.0249,21.8,3.3597,1.0064,335,1.5394,37.3624,-115.8083,2.801
1.2245,5.9,4.2564,1.3937,106,2.1628,41.3717,-120.041,1.619
2.5932,42.3,5.1218,1.3149,1219,2.1059,32.8548,-119.0583,1.491
8.8574,16.8,8.4206,1.4865,3135,3.9615,37.2525,-122.6447,4.373
0.7912,27.6,3.1652,1.0242,159,1.9473,40.617,-123.855,1.877
0.5384,33.7,3.2705,0.7541,1363,3.8347,38.0858,-120.6384,1.923
2.5203,52.0,5.0198,1.6483,621,2.2572,35.1303,-119.1855,2.727
2.0845,23.7,2.5747,0.7822,252,2.3377,36.278,-116.463,2.851
2.3494,28.6,5.4616,1.1743,3025,2.7587,38.9625,-119.239,2.716
2.289,33.0,4.9839,0.8589,897,2.2456,40.9627,-116.2837,2.087
5.4954,29.4,6.1592,1.5517,855,3.2274,32.8901,-123.288,2.851
2.6387,18.9,12.122,2.0138,146,1.1057,33.1796,-123.8284,1.811
4.8245,45.8,5.0704,1.6001,3468,1.4588,35.588,-122.832,2.371
0.5,22.5,3.9903,0.6436,329,2.3752,34.7114,-116.3939,1.672
1.877,33.6,7.2783,2.464,929,3.1265,35.0168,-116.527,2.413
1.5362,25.4,4.9288,1.2293,1789,3.059,34.6021,-123.0156,1.115
0.5492,20.7,4.6386,1.1439,956,3.1485,34.3603,-124.1746,0.715
2.9223,40.6,10.1238,3.2248,1559,1.761,33.7409,-117.3045,2.824
2.534,31.2,6.6877,1.7348,1878,1.4998,41.3726,-115.5195,2.75
1.9602,1.8,3.385,0.7938,6934,2.4503,33.8698,-116.5819,2.22
2.4888,31.6,3.4257,0.6535,183,1.7428,34.4418,-122.3706,1.975
2.9223,20.5,2.9034,0.8592,669,3.4795,34.8395,-118.3704,2.01
5.5244,8.9,3.1894,0.7974,3088,1.6241,41.3636,-116.5477,2.781
4.2621,39.5,7.7783,1.954,639,1.4968,39.6793,-121.8138,2.916
3.4212,18.8,4.0419,0.8121,71,3.5914,40.0021,-118.9589,2.418
13.6681,31.1,2.4247,0.5,2809,2.621,33.4952,-121.1982,5.0
1.6559,39.0,5.9479,1.2684,772,2.3208,40.4449,-122.1315,1.698
1.0492,25.1,5.3001,1.6486,241,3.5407,36.3778,-114.3193,2.226
6.1836,31.0,4.1398,1.1399,843,1.4626,34.9968,-114.9179,4.202
10.0421,19.8,3.8396,0.8463,1139,1.9917,37.9696,-119.8205,4.438
1.7426,41.2,4.9882,1.0433,295,3.2419,40.3107,-123.0638,2.352
7.1311,25.8,5.1003,0.7688,593,3.3852,39.8972,-116.857,4.192
1.8712,34.4,5.8162,0.9083,1278,2.548,40.955,-121.8151,1.65
4.0932,46.1,2.4608,0.6055,259,1.5523,41.3173,-122.7306,2.003
4.2554,5.8,3.192,0.6424,1415,3.4285,34.7622,-120.4939,2.637
1.7476,19.8,4.1409,1.397,3647,1.649,36.5266,-118.9366,1.569
9.9017,25.9,2.9051,0.7595,105,1.7598,32.639,-123.4769,3.95
10.7307,29.5,5.9949,1.9807,809,2.3,40.8536,-118.4967,5.0
1.33,35.4,6.4887,1.2368,1074,1.4179,33.9684,-124.3388,0.861
3.1291,42.6,3.8859,0.6784,774,1.0,40.684,-115.1354,2.916
5.156,19.1,6.4578,2.0448,1501,3.4988,35.6292,-114.8322,3.581
0.7277,25.6,5.4235,1.4746,925,2.2231,35.9973,-116.8028,2.169
2.7687,41.5,5.4368,1.5867,1758,1.9915,32.8718,-119.6012,2.25
0.8545,32.1,1.5666,0.5,1530,1.7529,35.6053,-121.8236,1.255
4.3372,7.6,4.5816,1.0148,241,4.7772,40.9395,-116.6868,2.604
2.8869,6.6,3.8984,0.8097,148,1.5173,32.7427,-114.7161,2.489
2.0925,22.1,4.6807,0.7913,193,3.9716,36.3601,-122.8354,1.758
0.9077,34.6,4.1778,0.6933,3496,2.083,32.7983,-119.6089,1.472
1.7878,34.4,3.0663,0.736,343,3.3215,36.0238,-121.1898,1.845
3.9096,17.3,4.3324,0.9033,765,3.3584,34.1401,-120.7542,2.785
2.6414,36.0,4.196,1.1153,1735,2.136,34.8961,-120.2395,2.137
6.2637,31.0,7.1048,2.0728,607,2.4567,40.8372,-114.5061,4.741
5.986,15.0,4.6821,1.3153,1477,1.4305,36.6425,-121.7843,4.115
5.8107,20.8,3.9412,1.2873,1292,2.498,35.1011,-119.3269,3.125
1.8656,4.7,3.008,0.8932,355,4.0553,38.0987,-114.5094,2.719
3.3417,13.7,14.7433,3.3742,208,2.2745,33.85,-119.5014,2.73
1.3831,5.4,7.374,1.638,1623,2.3816,34.9642,-115.4322,2.468
1.1253,9.4,5.2906,0.8575,1063,3.3621,37.6894,-123.883,1.404
6.2171,48.2,2.8078,0.7309,381,2.0138,34.7565,-114.4932,3.866
1.1846,23.2,2.6988,0.771,1912,2.5913,38.9517,-122.5309,1.141
1.0988,6.7,9.6641,2.0649,571,4.2822,37.1692,-114.2107,2.34
2.926,33.0,9.4358,3.0127,894,2.4238,39.8339,-122.6564,2.117
2.2491,31.5,5.5289,1.2291,906,2.2116,41.5083,-119.8342,1.334
2.3894,30.3,3.5825,0.7933,435,1.8512,33.6001,-121.2595,2.306
13.653,17.5,3.9767,0.8488,275,8.0525,35.6793,-119.9511,5.0
1.3551,35.5,3.4988,0.5907,2753,3.1317,35.5357,-121.8695,2.43
3.844,14.8,11.3721,3.9652,3264,6.6826,33.9362,-114.3642,2.411
2.8883,37.5,4.5647,1.1262,298,2.6417,40.1979,-121.2899,2.508
5.5098,38.6,6.8537,2.3161,564,2.802,39.7188,-117.6406,3.841
1.5682,27.2,7.2522,1.9216,1333,2.735,37.102,-123.0568,1.372
2.323,10.4,2.9627,0.959,1020,3.4082,37.6088,-115.8439,2.699
2.9444,37.6,5.1119,1.3826,3246,1.4645,33.0657,-118.8037,2.369
